branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect
184,139,174,0.004198,0.022171,0.00174,135.44,0,0,0.0,0.0,1,0,0,2.04,1.0,-2.03,-1.19,0,0,0,0,Line,Eastern
185,139,208,0.001637,0.007042,0.00265,160.53,0,0,0.0,0.0,1,0,0,-7.21,-2.38,7.21,2.1,0,0,0,0,Line,Eastern
186,140,175,0.002618,0.010639,0.00347,174.91,0,0,0.0,0.0,1,0,0,-12.89,8.5,12.89,-8.85,0,0,0,0,Line,Eastern
187,140,184,0.002275,0.009778,0.00375,163.55,0,0,0.0,0.0,1,0,0,7.71,-9.72,-7.7,9.32,0,0,0,0,Line,Eastern
188,142,141,0.003135,0.014364,0.00992,195.24,0,0,0.0,0.0,1,0,0,-24.1,0.38,24.12,-1.38,0,0,0,0,Line,Eastern
189,141,191,0.002411,0.011792,0.00679,198.9,0,0,0.0,0.0,1,0,0,-26.32,1.28,26.33,-1.94,0,0,0,0,Line,Eastern
190,142,160,0.003365,0.019643,0.01175,191.74,0,0,0.0,0.0,1,0,0,21.91,-0.7,-21.89,-0.48,0,0,0,0,Line,Eastern
191,143,144,0.000207,0.001004,0.0,0.0,0,0,0.0,0.0,1,0,0,3.36,0.88,-3.36,-0.88,0,0,0,0,Line,Eastern
192,143,145,0.002376,0.00987,0.0017,159.93,0,0,0.0,0.0,1,0,0,-8.11,-0.93,8.11,0.76,0,0,0,0,Line,Eastern
193,147,143,0.003576,0.017241,0.00551,147.36,0,0,0.0,0.0,1,0,0,-4.75,-0.65,4.75,0.05,0,0,0,0,Line,Eastern
194,145,173,0.004798,0.024767,0.00345,168.09,0,0,0.0,0.0,1,0,0,-11.46,7.75,11.47,-8.07,0,0,0,0,Line,Eastern
195,148,146,0.001761,0.009359,0.00218,119.14,0,0,0.0,0.0,1,0,0,-2.55,2.4,2.55,-2.63,0,0,0,0,Line,Eastern
196,229,146,0.007388,0.034206,0.0075,158.35,0,0,0.0,0.0,1,0,0,9.49,-2.71,-9.49,1.93,0,0,0,0,Line,Eastern
197,147,160,0.002689,0.010489,0.04022,139.19,0,0,0.0,0.0,1,0,0,-1.68,-3.17,1.68,-1.18,0,0,0,0,Line,Eastern
198,148,182,0.004472,0.020594,0.00631,167.98,0,0,0.0,0.0,1,0,0,-7.24,-6.49,7.24,5.82,0,0,0,0,Line,Eastern
199,149,150,0.002746,0.013284,0.01001,166.37,0,0,0.0,0.0,1,0,0,-9.05,1.65,9.05,-2.72,0,0,0,0,Line,Eastern
200,149,163,0.013096,0.045921,0.01599,152.36,0,0,0.0,0.0,1,0,0,4.31,-2.83,-4.31,1.11,0,0,0,0,Line,Eastern
201,150,231,0.0046,0.018683,0.00409,175.56,0,0,0.0,0.0,1,0,0,-13.65,1.35,13.66,-1.76,0,0,0,0,Line,Eastern
202,151,152,0.00022,0.001072,0.0,0.0,0,0,0.0,0.0,1,0,0,5.55,1.49,-5.55,-1.49,0,0,0,0,Line,Eastern
203,151,162,0.005892,0.028322,0.02915,200.45,0,0,0.0,0.0,1,0,0,-35.36,3.42,35.43,-6.24,0,0,0,0,Line,Eastern
204,163,151,0.007804,0.035838,0.00859,130.39,0,0,0.0,0.0,1,0,0,1.57,-1.65,-1.57,0.72,0,0,0,0,Line,Eastern
205,151,175,0.003532,0.014763,0.05618,195.31,0,0,0.0,0.0,1,0,0,31.38,-5.63,-31.35,-0.32,0,0,0,0,Line,Eastern
206,153,154,0.00029,0.001025,0.0,0.0,0,0,0.0,0.0,1,0,0,-7.08,-2.03,7.08,2.03,0,0,0,0,Line,Eastern
207,154,156,0.003878,0.018304,0.00379,158.05,0,0,0.0,0.0,1,0,0,5.61,-0.49,-5.61,0.09,0,0,0,0,Line,Eastern
208,158,154,0.002836,0.012402,0.00455,175.29,0,0,0.0,0.0,1,0,0,12.7,1.07,-12.7,-1.54,0,0,0,0,Line,Eastern
209,155,222,0.004452,0.01559,0.00246,135.48,0,0,0.0,0.0,1,0,0,-1.22,-11.64,1.23,11.4,0,0,0,0,Line,Eastern
210,226,155,0.001536,0.008277,0.008,153.67,0,0,0.0,0.0,1,0,0,5.86,1.5,-5.86,-2.36,0,0,0,0,Line,Eastern
211,156,157,0.00028,0.001195,0.0,0.0,0,0,0.0,0.0,1,0,0,7.08,0.96,-7.08,-0.96,0,0,0,0,Line,Eastern
212,156,764,0.005547,0.029171,0.00811,121.32,0,0,0.0,0.0,1,0,0,-1.47,-1.05,1.47,0.18,0,0,0,0,Line,Eastern
213,218,158,0.002751,0.015601,0.00224,192.42,0,0,0.0,0.0,1,0,0,19.8,2.08,-19.79,-2.26,0,0,0,0,Line,Eastern
214,194,159,0.000915,0.009118,0.05237,532.67,0,0,0.0,0.0,1,0,0,-18.75,-2.46,18.76,-3.21,0,0,0,0,Line,Eastern
215,234,159,0.00188,0.016539,0.04306,579.86,0,0,0.0,0.0,1,0,0,44.72,-18.59,-44.68,14.26,0,0,0,0,Line,Eastern
216,159,849,0.002081,0.017417,0.05878,632.58,0,0,0.0,0.0,1,0,0,-67.53,-5.02,67.62,-0.65,0,0,0,0,Line,Eastern
217,159,1152,0.001684,0.012884,0.12632,647.34,0,0,0.0,0.0,1,0,0,84.9,-7.02,-84.79,-5.85,0,0,0,0,Line,Eastern
218,160,222,0.003375,0.013119,0.03388,175.07,0,0,0.0,0.0,1,0,0,15.93,0.93,-15.92,-4.56,0,0,0,0,Line,Eastern
219,162,161,0.01183,0.047785,0.00477,161.29,0,0,0.0,0.0,1,0,0,-10.14,2.49,10.15,-2.96,0,0,0,0,Line,Eastern
220,161,619,0.00442,0.024809,0.00259,166.9,0,0,0.0,0.0,1,0,0,-12.39,2.87,12.39,-3.12,0,0,0,0,Line,Eastern
221,162,1097,0.005054,0.019831,0.00779,193.56,0,0,0.0,0.0,1,0,0,-27.52,3.36,27.56,-4.07,0,0,0,0,Line,Eastern
222,163,164,0.000268,0.00119,0.0,0.0,0,0,0.0,0.0,1,0,0,2.73,0.54,-2.73,-0.54,0,0,0,0,Line,Eastern
223,165,166,0.004376,0.021055,0.0091,199.27,0,0,0.0,0.0,1,0,0,-28.01,2.43,28.04,-3.27,0,0,0,0,Line,Eastern
224,452,165,0.004989,0.022685,0.01675,158.49,0,0,0.0,0.0,1,0,0,6.92,-1.76,-6.92,-0.05,0,0,0,0,Line,Eastern
225,165,460,0.00212,0.010791,0.00926,215.57,0,0,0.0,0.0,1,0,0,33.13,-2.76,-33.11,1.86,0,0,0,0,Line,Eastern
226,166,167,0.007581,0.041673,0.01636,209.78,0,0,0.0,0.0,1,0,0,-30.57,1.75,30.64,-3.17,0,0,0,0,Line,Eastern
227,167,469,0.006434,0.026856,0.02016,219.02,0,0,0.0,0.0,1,0,0,-33.34,2.83,33.4,-4.76,0,0,0,0,Line,Eastern
228,168,169,0.010453,0.034428,0.00638,157.51,0,0,0.0,0.0,1,0,0,8.05,-4.31,-8.04,3.65,0,0,0,0,Line,Eastern
229,203,169,0.005018,0.021956,0.00594,148.22,0,0,0.0,0.0,1,0,0,-5.85,3.56,5.85,-4.2,0,0,0,0,Line,Eastern
230,173,170,0.007434,0.033535,0.00763,180.37,0,0,0.0,0.0,1,0,0,-16.73,6.13,16.75,-6.85,0,0,0,0,Line,Eastern
231,171,172,0.00021,0.001027,0.0,0.0,0,0,0.0,0.0,1,0,0,-4.71,-1.79,4.71,1.79,0,0,0,0,Line,Eastern
232,172,979,0.001431,0.006484,0.0039,212.1,0,0,0.0,0.0,1,0,0,-36.06,5.21,36.07,-5.55,0,0,0,0,Line,Eastern
233,1137,172,0.002785,0.014804,0.01076,132.93,0,0,0.0,0.0,1,0,0,3.17,2.59,-3.17,-3.76,0,0,0,0,Line,Eastern
234,174,962,0.006783,0.026413,0.00608,168.41,0,0,0.0,0.0,1,0,0,-10.7,-1.87,10.71,1.25,0,0,0,0,Line,Eastern
235,175,176,0.000227,0.001005,0.0,0.0,0,0,0.0,0.0,1,0,0,7.45,3.59,-7.45,-3.59,0,0,0,0,Line,Eastern
236,175,177,0.003633,0.012803,0.0024,135.8,0,0,0.0,0.0,1,0,0,11.01,5.58,-11.0,-5.82,0,0,0,0,Line,Eastern
237,177,186,0.001461,0.008322,0.00169,155.05,0,0,0.0,0.0,1,0,0,3.51,4.95,-3.51,-5.13,0,0,0,0,Line,Eastern
238,195,178,0.004826,0.022053,0.00297,162.56,0,0,0.0,0.0,1,0,0,-8.22,-0.51,8.22,0.2,0,0,0,0,Line,Eastern
239,962,178,0.003471,0.018689,0.00488,179.33,0,0,0.0,0.0,1,0,0,15.73,0.52,-15.72,-1.0,0,0,0,0,Line,Eastern
240,186,179,0.002008,0.011926,0.00649,155.92,0,0,0.0,0.0,1,0,0,10.09,-3.65,-10.09,2.96,0,0,0,0,Line,Eastern
241,962,179,0.001883,0.009193,0.00284,134.94,0,0,0.0,0.0,1,0,0,-2.59,4.37,2.59,-4.67,0,0,0,0,Line,Eastern
242,182,180,0.00437,0.021322,0.00335,167.38,0,0,0.0,0.0,1,0,0,8.88,6.71,-8.88,-7.05,0,0,0,0,Line,Eastern
243,180,221,0.003592,0.017484,0.00306,136.17,0,0,0.0,0.0,1,0,0,1.38,5.08,-1.38,-5.41,0,0,0,0,Line,Eastern
244,182,181,0.000882,0.036753,0.0,305.82,0,0,1.0125,0.0,1,0,0,-52.5,-28.97,52.53,30.22,0,0,0,0,Transformer,Eastern
245,181,183,0.000207,0.001048,0.0,0.0,0,0,0.0,0.0,1,0,0,-52.53,-29.27,52.53,29.31,0,0,0,0,Line,Eastern
246,216,182,0.002506,0.014804,0.00222,192.64,0,0,0.0,0.0,1,0,0,-23.12,-14.24,23.14,14.1,0,0,0,0,Line,Eastern
247,223,183,0.001406,0.013229,0.02736,578.44,0,0,0.0,0.0,1,0,0,-40.72,5.48,40.74,-8.23,0,0,0,0,Line,Eastern
248,183,849,0.001781,0.014402,0.0461,699.92,0,0,0.0,0.0,1,0,0,-93.28,-21.08,93.42,17.27,0,0,0,0,Line,Eastern
249,228,184,0.005344,0.022027,0.00868,156.65,0,0,0.0,0.0,1,0,0,6.26,-6.21,-6.26,5.28,0,0,0,0,Line,Eastern
250,186,185,0.001728,0.087752,0.0,248.49,0,0,1.0,0.0,1,0,0,-27.04,2.6,27.05,-1.99,0,0,0,0,Transformer,Eastern
251,185,187,0.000256,0.001143,0.0,0.0,0,0,0.0,0.0,1,0,0,13.24,1.5,-13.24,-1.5,0,0,0,0,Line,Eastern
252,185,849,0.002488,0.020783,0.04597,603.46,0,0,0.0,0.0,1,0,0,-59.69,-33.12,59.8,29.01,0,0,0,0,Line,Eastern
253,185,963,0.000809,0.006946,0.02967,495.79,0,0,0.0,0.0,1,0,0,19.41,-53.09,-19.38,50.08,0,0,0,0,Line,Eastern
254,188,186,0.001685,0.00811,0.00861,184.76,0,0,0.0,0.0,1,0,0,-20.45,-7.08,20.46,6.19,0,0,0,0,Line,Eastern
255,188,210,0.003934,0.014118,0.00303,136.45,0,0,0.0,0.0,1,0,0,-0.23,-0.37,0.23,0.04,0,0,0,0,Line,Eastern
256,191,189,0.007223,0.032357,0.00339,183.52,0,0,0.0,0.0,1,0,0,18.8,2.24,-18.78,-2.5,0,0,0,0,Line,Eastern
257,189,226,0.00799,0.039974,0.00743,179.32,0,0,0.0,0.0,1,0,0,16.01,1.87,-15.99,-2.57,0,0,0,0,Line,Eastern
259,190,194,0.000201,0.001025,0.0,0.0,0,0,0.0,0.0,1,0,0,-18.75,-2.45,18.75,2.46,0,0,0,0,Line,Eastern
262,195,805,0.002933,0.013536,0.0029,122.23,0,0,0.0,0.0,1,0,0,-0.13,-0.79,0.13,0.48,0,0,0,0,Line,Eastern
264,196,200,0.000205,0.001004,0.0,0.0,0,0,0.0,0.0,1,0,0,16.11,3.09,-16.11,-3.09,0,0,0,0,Line,Eastern
265,196,749,0.001319,0.011992,0.03088,562.04,0,0,0.0,0.0,1,0,0,38.82,-5.74,-38.8,2.55,0,0,0,0,Line,Eastern
266,754,196,0.00069,0.006889,0.02787,640.29,0,0,0.0,0.0,1,0,0,-96.81,26.66,96.88,-29.04,0,0,0,0,Line,Eastern
267,963,196,0.001655,0.014223,0.04541,632.93,0,0,0.0,0.0,1,0,0,88.77,-20.1,-88.65,16.26,0,0,0,0,Line,Eastern
268,1160,196,0.001366,0.013597,0.05387,650.66,0,0,0.0,0.0,1,0,0,96.37,-16.74,-96.25,12.09,0,0,0,0,Line,Eastern
270,201,197,0.002599,0.014094,0.00159,164.17,0,0,0.0,0.0,1,0,0,-8.26,-1.42,8.26,1.25,0,0,0,0,Line,Eastern
271,197,802,0.005108,0.016374,0.00319,165.9,0,0,0.0,0.0,1,0,0,8.63,0.99,-8.62,-1.32,0,0,0,0,Line,Eastern
272,197,803,0.002472,0.011296,0.00473,159.81,0,0,0.0,0.0,1,0,0,6.72,1.21,-6.72,-1.71,0,0,0,0,Line,Eastern
273,1149,197,0.001602,0.007462,0.00354,167.38,0,0,0.0,0.0,1,0,0,-9.47,0.35,9.47,-0.73,0,0,0,0,Line,Eastern
275,201,735,0.017628,0.074414,0.00849,112.26,0,0,0.0,0.0,1,0,0,0.14,-0.71,-0.14,-0.21,0,0,0,0,Line,Eastern
276,202,211,0.003483,0.015029,0.00431,167.53,0,0,0.0,0.0,1,0,0,8.82,5.84,-8.81,-6.29,0,0,0,0,Line,Eastern
277,202,1156,0.004016,0.014584,0.0035,183.81,0,0,0.0,0.0,1,0,0,-16.93,-7.56,16.94,7.23,0,0,0,0,Line,Eastern
278,204,203,0.008975,0.034744,0.00783,137.57,0,0,0.0,0.0,1,0,0,-4.19,3.22,4.2,-4.06,0,0,0,0,Line,Eastern
279,462,204,0.004347,0.022747,0.00787,191.06,0,0,0.0,0.0,1,0,0,-18.16,2.42,18.17,-3.21,0,0,0,0,Line,Eastern
280,204,1029,0.001974,0.011203,0.00174,184.87,0,0,0.0,0.0,1,0,0,-15.5,-0.34,15.5,0.18,0,0,0,0,Line,Eastern
281,205,206,0.000295,0.001196,0.0,0.0,0,0,0.0,0.0,1,0,0,3.25,1.23,-3.25,-1.23,0,0,0,0,Line,Eastern
282,205,793,0.001935,0.010143,0.00527,171.75,0,0,0.0,0.0,1,0,0,12.5,-0.96,-12.49,0.41,0,0,0,0,Line,Eastern
283,205,794,0.007854,0.032376,0.00595,179.59,0,0,0.0,0.0,1,0,0,-15.75,-0.26,15.77,-0.3,0,0,0,0,Line,Eastern
284,962,207,0.002614,0.011539,0.00308,152.85,0,0,0.0,0.0,1,0,0,4.65,6.65,-4.65,-6.97,0,0,0,0,Line,Eastern
285,1156,207,0.003725,0.015786,0.00475,177.49,0,0,0.0,0.0,1,0,0,14.24,-3.52,-14.23,3.04,0,0,0,0,Line,Eastern
286,208,209,0.000278,0.001149,0.0,0.0,0,0,0.0,0.0,1,0,0,10.89,2.06,-10.89,-2.06,0,0,0,0,Line,Eastern
287,805,208,0.002979,0.014503,0.0034,184.0,0,0,0.0,0.0,1,0,0,-19.66,0.17,19.67,-0.48,0,0,0,0,Line,Eastern
288,208,962,0.00107,0.004961,0.02003,225.52,0,0,0.0,0.0,1,0,0,-37.77,-3.68,37.79,1.58,0,0,0,0,Line,Eastern
289,217,210,0.001716,0.008556,0.00265,141.13,0,0,0.0,0.0,1,0,0,-1.7,0.89,1.7,-1.17,0,0,0,0,Line,Eastern
290,210,1156,0.003529,0.015241,0.0038,180.45,0,0,0.0,0.0,1,0,0,-12.82,-0.56,12.83,0.18,0,0,0,0,Line,Eastern
291,211,212,0.000276,0.001119,0.0,0.0,0,0,0.0,0.0,1,0,0,10.89,5.81,-10.89,-5.81,0,0,0,0,Line,Eastern
292,211,220,0.002197,0.008704,0.00168,124.61,0,0,0.0,0.0,1,0,0,-2.08,-7.2,2.08,7.03,0,0,0,0,Line,Eastern
293,794,213,0.00618,0.037683,0.00853,164.31,0,0,0.0,0.0,1,0,0,-8.48,2.32,8.48,-3.21,0,0,0,0,Line,Eastern
294,1122,213,0.00593,0.025913,0.00416,174.82,0,0,0.0,0.0,1,0,0,13.16,-1.65,-13.15,1.24,0,0,0,0,Line,Eastern
295,215,214,0.00468,0.020142,0.00254,170.96,0,0,0.0,0.0,1,0,0,12.13,-7.79,-12.12,7.55,0,0,0,0,Line,Eastern
296,214,733,0.007517,0.039836,0.02865,148.54,0,0,0.0,0.0,1,0,0,-4.02,-6.5,4.02,3.4,0,0,0,0,Line,Eastern
297,797,214,0.00461,0.024396,0.0136,150.66,0,0,0.0,0.0,1,0,0,12.1,2.24,-12.1,-3.68,0,0,0,0,Line,Eastern
298,214,822,0.010355,0.05068,0.01733,188.28,0,0,0.0,0.0,1,0,0,21.1,1.11,-21.05,-2.77,0,0,0,0,Line,Eastern
299,215,1151,0.002892,0.014784,0.00298,184.2,0,0,0.0,0.0,1,0,0,-18.9,6.84,18.91,-7.1,0,0,0,0,Line,Eastern
300,216,217,0.001852,0.010277,0.00324,174.78,0,0,0.0,0.0,1,0,0,15.54,13.03,-15.54,-13.34,0,0,0,0,Line,Eastern
301,217,220,0.003199,0.015375,0.00174,164.49,0,0,0.0,0.0,1,0,0,9.66,10.03,-9.65,-10.19,0,0,0,0,Line,Eastern
302,218,224,0.002646,0.013326,0.01011,209.71,0,0,0.0,0.0,1,0,0,-27.37,-3.74,27.39,2.74,0,0,0,0,Line,Eastern
303,219,220,0.000262,0.001105,0.0,0.0,0,0,0.0,0.0,1,0,0,-7.58,-3.16,7.58,3.16,0,0,0,0,Line,Eastern
304,222,221,0.002159,0.009554,0.00331,154.49,0,0,0.0,0.0,1,0,0,5.98,-4.56,-5.98,4.21,0,0,0,0,Line,Eastern
305,222,224,0.00329,0.012578,0.00451,173.2,0,0,0.0,0.0,1,0,0,-9.61,-0.57,9.62,0.09,0,0,0,0,Line,Eastern
306,1122,222,0.002839,0.015216,0.00581,170.83,0,0,0.0,0.0,1,0,0,-10.96,2.49,10.96,-3.1,0,0,0,0,Line,Eastern
307,224,223,0.000965,0.037973,0.0,273.23,0,0,1.0,0.0,1,0,0,-37.01,-2.84,37.02,3.32,0,0,0,0,Transformer,Eastern
308,223,225,0.000216,0.001102,0.0,0.0,0,0,0.0,0.0,1,0,0,7.36,2.59,-7.36,-2.59,0,0,0,0,Line,Eastern
309,223,1152,0.001512,0.013129,0.0437,564.14,0,0,0.0,0.0,1,0,0,29.42,-12.92,-29.41,8.3,0,0,0,0,Line,Eastern
310,1160,223,0.001866,0.016422,0.03777,589.35,0,0,0.0,0.0,1,0,0,33.1,-5.45,-33.08,1.53,0,0,0,0,Line,Eastern
311,226,227,0.000211,0.00109,0.0,0.0,0,0,0.0,0.0,1,0,0,7.36,0.66,-7.36,-0.66,0,0,0,0,Line,Eastern
312,228,229,0.009792,0.035906,0.00426,170.46,0,0,0.0,0.0,1,0,0,-11.88,4.01,11.89,-4.42,0,0,0,0,Line,Eastern
313,229,231,0.0055,0.024373,0.01689,201.24,0,0,0.0,0.0,1,0,0,-30.32,4.77,30.37,-6.39,0,0,0,0,Line,Eastern
315,230,234,0.000215,0.001024,0.0,0.0,0,0,0.0,0.0,1,0,0,-26.06,-0.61,26.06,0.61,0,0,0,0,Line,Eastern
318,849,234,0.001534,0.013679,0.04696,588.28,0,0,0.0,0.0,1,0,0,31.77,20.76,-31.75,-25.67,0,0,0,0,Line,Eastern
319,235,454,0.007033,0.032382,0.01434,179.93,0,0,0.0,0.0,1,0,0,15.64,-4.36,-15.63,2.85,0,0,0,0,Line,Eastern
320,235,953,0.005761,0.024939,0.02142,186.67,0,0,0.0,0.0,1,0,0,-18.92,3.78,18.94,-6.06,0,0,0,0,Line,Eastern
321,236,259,0.005111,0.029417,0.0068,156.34,0,0,0.0,0.0,1,0,0,-5.42,0.37,5.42,-1.09,0,0,0,0,Line,Eastern
322,236,263,0.002743,0.012821,0.00932,148.02,0,0,0.0,0.0,1,0,0,3.66,-1.65,-3.66,0.66,0,0,0,0,Line,Eastern
323,237,238,0.000246,0.001123,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.3,-0.98,3.3,0.98,0,0,0,0,Line,Eastern
324,260,238,0.010827,0.050231,0.00811,170.25,0,0,0.0,0.0,1,0,0,-11.13,-11.03,11.16,10.26,0,0,0,0,Line,Eastern
325,238,928,0.018632,0.097626,0.00964,178.34,0,0,0.0,0.0,1,0,0,-14.46,-11.24,14.51,10.47,0,0,0,0,Line,Eastern
326,239,240,0.000238,0.001067,0.0,0.0,0,0,0.0,0.0,1,0,0,0.45,0.1,-0.45,-0.1,0,0,0,0,Line,Eastern
327,239,254,0.020925,0.126555,0.01982,141.36,0,0,0.0,0.0,1,0,0,3.6,0.84,-3.59,-2.99,0,0,0,0,Line,Eastern
328,646,239,0.071001,0.321713,0.03856,143.8,0,0,0.0,0.0,1,0,0,4.06,-3.24,-4.05,-0.94,0,0,0,0,Line,Eastern
329,242,241,0.001606,0.06685,0.0,173.11,0,0,1.0,0.0,1,0,0,-7.58,-2.06,7.58,2.1,0,0,0,0,Transformer,Eastern
330,241,243,0.00023,0.001193,0.0,0.0,0,0,0.0,0.0,1,0,0,6.65,2.36,-6.65,-2.35,0,0,0,0,Line,Eastern
331,241,257,0.004774,0.043045,0.11066,440.3,0,0,0.0,0.0,1,0,0,-12.39,-18.77,12.4,6.91,0,0,0,0,Line,Eastern
332,1048,241,0.001867,0.01516,0.04203,505.46,0,0,0.0,0.0,1,0,0,1.85,26.91,-1.84,-31.34,0,0,0,0,Line,Eastern
333,242,244,0.002369,0.010466,0.01159,169.48,0,0,0.0,0.0,1,0,0,7.58,2.06,-7.58,-3.3,0,0,0,0,Line,Eastern
334,244,245,0.000256,0.001189,0.0,0.0,0,0,0.0,0.0,1,0,0,5.83,2.84,-5.83,-2.84,0,0,0,0,Line,Eastern
335,246,244,0.005158,0.024422,0.00477,166.08,0,0,0.0,0.0,1,0,0,-9.38,-4.19,9.38,3.7,0,0,0,0,Line,Eastern
336,244,633,0.016923,0.062512,0.00972,146.74,0,0,0.0,0.0,1,0,0,-7.63,-3.24,7.64,2.23,0,0,0,0,Line,Eastern
337,250,246,0.009414,0.039628,0.00463,127.64,0,0,0.0,0.0,1,0,0,-1.72,-1.12,1.72,0.62,0,0,0,0,Line,Eastern
338,966,247,0.003535,0.016077,0.00365,171.11,0,0,0.0,0.0,1,0,0,-12.26,-1.97,12.26,1.6,0,0,0,0,Line,Eastern
339,1113,247,0.002885,0.010648,0.0055,181.33,0,0,0.0,0.0,1,0,0,16.95,1.83,-16.94,-2.39,0,0,0,0,Line,Eastern
340,248,249,0.000226,0.001022,0.0,0.0,0,0,0.0,0.0,1,0,0,2.8,0.9,-2.8,-0.9,0,0,0,0,Line,Eastern
341,248,966,0.003921,0.021575,0.00615,153.21,0,0,0.0,0.0,1,0,0,-4.89,-1.01,4.9,0.35,0,0,0,0,Line,Eastern
342,263,250,0.007053,0.029155,0.00599,126.1,0,0,0.0,0.0,1,0,0,1.07,-1.47,-1.07,0.83,0,0,0,0,Line,Eastern
343,258,251,0.021361,0.064582,0.01614,141.44,0,0,0.0,0.0,1,0,0,-3.54,1.72,3.54,-3.47,0,0,0,0,Line,Eastern
344,251,586,0.021666,0.100971,0.07461,155.81,0,0,0.0,0.0,1,0,0,-5.73,3.14,5.75,-11.14,0,0,0,0,Line,Eastern
345,252,253,0.000291,0.001169,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.46,-20.98,3.46,20.98,0,0,0,0,Line,Eastern
346,253,256,0.015258,0.043726,0.01758,157.25,0,0,0.0,0.0,1,0,0,6.58,-16.79,-6.54,15.01,0,0,0,0,Line,Eastern
347,253,654,0.025262,0.119607,0.044,166.67,0,0,0.0,0.0,1,0,0,-10.04,-4.19,10.07,-0.44,0,0,0,0,Line,Eastern
348,254,255,0.000275,0.001107,0.0,0.0,0,0,0.0,0.0,1,0,0,2.23,0.12,-2.23,-0.12,0,0,0,0,Line,Eastern
349,254,258,0.011149,0.049339,0.0118,129.13,0,0,0.0,0.0,1,0,0,-1.8,0.71,1.8,-1.99,0,0,0,0,Line,Eastern
350,254,1343,0.077212,0.219394,0.03655,138.41,0,0,0.0,0.0,1,0,0,3.16,2.17,-3.14,-6.06,0,0,0,0,Line,Eastern
351,256,925,0.037935,0.179216,0.02623,153.79,0,0,0.0,0.0,1,0,0,5.48,-0.81,-5.47,-1.98,0,0,0,0,Line,Eastern
352,257,525,0.011859,0.097703,0.14707,473.5,0,0,0.0,0.0,1,0,0,-16.56,-7.78,16.59,-8.04,0,0,0,0,Line,Eastern
353,259,260,0.0027,0.01184,0.00399,163.47,0,0,0.0,0.0,1,0,0,-7.72,-10.84,7.73,10.43,0,0,0,0,Line,Eastern
354,260,261,0.000252,0.001132,0.0,0.0,0,0,0.0,0.0,1,0,0,3.41,0.6,-3.41,-0.6,0,0,0,0,Line,Eastern
355,262,263,0.000205,0.001096,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.59,-0.81,2.59,0.81,0,0,0,0,Line,Eastern
356,264,271,0.006628,0.031194,0.00698,208.76,0,0,0.0,0.0,1,0,0,13.11,0.08,-13.1,-0.79,0,0,0,0,Line,Eastern
357,264,904,0.01016,0.047248,0.00445,213.16,0,0,0.0,0.0,1,0,0,-17.03,-0.91,17.05,0.55,0,0,0,0,Line,Eastern
358,265,266,0.000218,0.001165,0.0,0.0,0,0,0.0,0.0,1,0,0,8.65,3.76,-8.65,-3.76,0,0,0,0,Line,Eastern
359,302,265,0.001339,0.0126,0.05766,518.6,0,0,0.0,0.0,1,0,0,-16.89,-25.85,16.9,19.69,0,0,0,0,Line,Eastern
360,907,265,0.002032,0.016481,0.03908,542.98,0,0,0.0,0.0,1,0,0,25.56,19.34,-25.54,-23.45,0,0,0,0,Line,Eastern
361,267,268,0.000227,0.00112,0.0,0.0,0,0,0.0,0.0,1,0,0,1.55,0.68,-1.55,-0.68,0,0,0,0,Line,Eastern
362,267,271,0.0044,0.023361,0.00543,201.77,0,0,0.0,0.0,1,0,0,-10.76,-0.65,10.76,0.09,0,0,0,0,Line,Eastern
363,303,267,0.005992,0.030603,0.00556,198.21,0,0,0.0,0.0,1,0,0,-9.21,-0.55,9.21,-0.03,0,0,0,0,Line,Eastern
364,269,270,0.000225,0.001158,0.0,0.0,0,0,0.0,0.0,1,0,0,-3.7,-0.56,3.7,0.56,0,0,0,0,Line,Eastern
365,307,270,0.015167,0.057717,0.01142,160.92,0,0,0.0,0.0,1,0,0,2.17,-1.76,-2.17,0.52,0,0,0,0,Line,Eastern
366,270,308,0.019213,0.09952,0.01862,123.73,0,0,0.0,0.0,1,0,0,-0.32,-1.94,0.32,-0.09,0,0,0,0,Line,Eastern
367,270,691,0.015999,0.069997,0.01047,141.72,0,0,0.0,0.0,1,0,0,-1.21,0.85,1.21,-1.99,0,0,0,0,Line,Eastern
368,272,273,0.000204,0.001178,0.0,0.0,0,0,0.0,0.0,1,0,0,1.39,0.09,-1.39,-0.09,0,0,0,0,Line,Eastern
369,304,272,0.009409,0.041464,0.01496,180.63,0,0,0.0,0.0,1,0,0,6.29,-1.41,-6.29,-0.2,0,0,0,0,Line,Eastern
370,272,305,0.009335,0.045448,0.00995,174.1,0,0,0.0,0.0,1,0,0,4.9,0.11,-4.9,-1.18,0,0,0,0,Line,Eastern
371,274,275,0.00021,0.001037,0.0,0.0,0,0,0.0,0.0,1,0,0,-2.24,-18.54,2.25,18.54,0,0,0,0,Line,Eastern
372,275,303,0.013926,0.061939,0.01934,169.21,0,0,0.0,0.0,1,0,0,-3.88,-4.7,3.89,2.62,0,0,0,0,Line,Eastern
