index,bus_id,type,Pd,Qd,Gs,Bs,zone_id,Vm,Va,baseKV,loss_zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,interconnect,sub_id,Lat,Lon
193,194,1,0.0,0.0,0,0.0,1,1.04276,-65.2133,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,125,43.9239,70.4406
194,195,1,8.35,1.3,0,0.0,1,1.03788,-66.7219,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,126,43.5667,70.3753
195,196,1,0.0,0.0,0,0.0,1,1.04134,-65.8993,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,127,43.5306,70.4481
196,197,1,0.0,0.0,0,0.0,1,1.03915,-66.9404,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,127,43.5306,70.4481
199,200,1,16.11,3.09,0,0.0,1,1.04128,-65.9075,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,127,43.5306,70.4481
200,201,1,8.11,2.12,0,0.0,1,1.03876,-67.0003,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,128,43.5256,70.4818
201,202,1,8.11,1.72,0,0.0,1,1.03644,-66.4806,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,129,43.6519,70.3887
202,203,1,1.66,0.5,0,0.0,1,1.0433,-66.4737,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,130,43.954,70.7248
203,204,1,1.52,0.33,0,0.0,1,1.04415,-66.5675,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,131,43.8881,70.7987
204,205,1,0.0,0.0,0,0.0,1,1.0379,-67.0222,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,132,43.7933,70.6743
205,206,1,3.25,1.23,0,0.0,1,1.03788,-67.0241,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,132,43.7933,70.6743
206,207,1,18.88,3.93,0,0.0,1,1.03813,-66.4909,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,133,43.6416,70.298
207,208,1,0.0,0.0,0,0.0,1,1.03849,-66.5699,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,134,43.5688,70.3
208,209,1,10.89,2.06,0,0.0,1,1.03843,-66.5762,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,134,43.5688,70.3
209,210,1,10.89,1.69,0,0.0,1,1.03765,-66.4682,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,135,43.6773,70.318
210,211,1,0.0,0.0,0,-7.16,1,1.03527,-66.54,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,136,43.6838,70.3715
211,212,1,10.89,5.81,0,0.0,1,1.03517,-66.5457,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,136,43.6838,70.3715
212,213,1,4.66,1.97,0,0.0,1,1.03859,-66.5724,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,137,43.789,70.5102
213,214,1,7.13,1.52,0,0.0,1,1.04102,-66.974,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,138,43.678,70.6496
214,215,1,6.77,0.95,0,0.0,1,1.04008,-66.8258,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,139,43.7081,70.641
215,216,1,7.58,1.21,0,0.0,1,1.03929,-66.4049,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,140,43.7211,70.3169
216,217,1,7.58,2.43,0,0.0,1,1.03771,-66.4768,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,141,43.6953,70.3373
217,218,1,7.58,1.66,0,0.0,1,1.0381,-66.4198,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,142,43.7071,70.4124
218,219,1,7.58,3.16,0,0.0,1,1.03586,-66.5428,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,143,43.7018,70.3644
219,220,1,0.0,0.0,0,0.0,1,1.03591,-66.5387,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,143,43.7018,70.3644
220,221,1,7.36,1.2,0,0.0,1,1.03915,-66.3295,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,144,43.7672,70.4021
221,222,1,7.36,1.39,0,0.0,1,1.03887,-66.2942,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,145,43.7862,70.4287
222,223,1,0.0,0.0,0,0.0,1,1.04068,-65.4875,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,146,43.7528,70.4439
223,224,1,0.0,0.0,0,0.0,1,1.03922,-66.2306,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,146,43.7528,70.4439
224,225,1,7.36,2.59,0,0.0,1,1.04064,-65.4915,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,146,43.7528,70.4439
225,226,1,2.77,0.4,0,0.0,1,1.03733,-66.2528,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,147,43.8137,70.3664
226,227,1,7.36,0.66,0,0.0,1,1.03731,-66.257,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,147,43.8137,70.3664
227,228,1,5.62,2.19,0,0.0,1,1.0404,-66.3586,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,148,43.7359,70.1718
228,229,1,8.94,2.36,0,0.0,1,1.04006,-66.1108,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,149,43.7762,70.2203
229,230,1,0.0,0.0,0,0.0,1,1.04103,-64.7306,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,150,43.883,70.1775
230,231,1,6.5,0.92,0,0.0,1,1.04036,-65.7029,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,150,43.883,70.1775
233,234,1,0.0,0.0,0,0.0,1,1.04109,-64.7165,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,150,43.883,70.1775
234,235,1,3.27,0.57,0,0.0,1,1.05002,-63.5727,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,151,44.4761,70.3805
235,236,1,1.75,1.28,0,0.0,1,1.034,-63.2779,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,152,44.5638,70.324
236,237,1,3.3,0.98,0,0.0,1,1.04177,-62.9226,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,153,44.5732,70.403
237,238,1,0.0,0.0,0,0.0,1,1.04179,-62.9208,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,153,44.5732,70.403
238,239,1,0.0,0.0,0,0.0,1,1.04759,-63.2596,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,154,45.3434,70.5882
239,240,1,0.45,0.1,0,0.0,1,1.04759,-63.2599,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,154,45.3434,70.5882
240,241,1,0.0,0.0,0,-42.37,1,1.03808,-62.8754,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,155,44.6588,70.1753
241,242,1,0.0,0.0,0,0.0,1,1.03663,-63.1433,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,155,44.6588,70.1753
242,243,1,6.65,2.35,0,0.0,1,1.03804,-62.8793,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,155,44.6588,70.1753
243,244,1,0.0,0.0,0,0.0,1,1.03618,-63.1822,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,156,44.6788,70.1086
244,245,1,5.83,2.84,0,0.0,1,1.03614,-63.1855,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,156,44.6788,70.1086
245,246,1,7.65,3.56,0,0.0,1,1.03478,-63.2937,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,157,44.6233,70.0833
246,247,1,4.68,0.8,0,0.0,1,1.04088,-63.2468,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,158,44.4872,70.2177
247,248,1,0.0,0.0,0,0.0,1,1.03986,-63.4023,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,159,44.5104,70.1161
248,249,1,2.8,0.9,0,0.0,1,1.03985,-63.4037,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,159,44.5104,70.1161
249,250,1,2.8,0.29,0,0.0,1,1.03429,-63.3259,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,160,44.6081,70.1726
250,251,1,2.19,0.33,0,0.0,1,1.04323,-63.2728,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,161,45.0775,70.1951
251,252,1,3.46,1.25,0,-18.36,1,1.03639,-62.9253,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,162,44.8424,70.4549
252,253,1,0.0,0.0,0,0.0,1,1.03663,-62.9264,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,162,44.8424,70.4549
253,254,1,0.0,0.0,0,0.0,1,1.04455,-63.4768,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,163,45.0516,70.6049
254,255,1,2.23,0.12,0,0.0,1,1.04454,-63.4781,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,163,45.0516,70.6049
255,256,1,1.06,0.12,0,13.18,1,1.04236,-63.2072,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,164,44.9351,70.5605
256,257,1,4.16,0.87,0,0.0,1,1.04398,-62.6257,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,165,45.018,70.3048
257,258,1,1.74,0.27,0,0.0,1,1.04411,-63.4222,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,166,44.9884,70.4195
258,259,1,2.3,1.1,0,-10.13,1,1.03406,-63.1905,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,167,44.6348,70.3253
259,260,1,0.0,0.0,0,0.0,1,1.03548,-63.1569,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,168,44.6634,70.346
260,261,1,3.41,0.6,0,0.0,1,1.03546,-63.1589,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,168,44.6634,70.346
261,262,1,2.59,0.81,0,0.0,1,1.03403,-63.3062,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,169,44.5835,70.2545
262,263,1,0.0,0.0,0,0.0,1,1.03404,-63.3047,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,169,44.5835,70.2545
263,264,1,3.92,0.83,0,0.0,1,1.0447,-62.8177,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,170,44.4761,68.4145
264,265,1,0.0,0.0,0,0.0,1,1.04348,-62.2112,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,171,44.4151,68.3174
265,266,1,8.65,3.76,0,0.0,1,1.04342,-62.216,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,171,44.4151,68.3174
266,267,1,0.0,0.0,0,0.0,1,1.0432,-63.1624,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,172,44.4753,68.5441
267,268,1,1.55,0.68,0,0.0,1,1.04319,-63.1632,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,172,44.4753,68.5441
268,269,1,3.7,0.56,0,0.0,1,1.04245,-63.4603,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,173,44.3494,68.6363
269,270,1,0.0,0.0,0,0.0,1,1.04246,-63.4581,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,173,44.3494,68.6363
270,271,1,2.33,0.71,0,0.0,1,1.04374,-63.0309,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,174,44.436,68.4923
271,272,1,0.0,0.0,0,0.0,1,1.0419,-63.0695,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,175,44.1615,68.4725
272,273,1,1.39,0.09,0,0.0,1,1.0419,-63.0703,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,175,44.1615,68.4725
273,274,1,2.24,0.3,0,-16.87,1,1.03971,-63.4093,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,176,44.3157,68.8026
274,275,1,0.0,0.0,0,0.0,1,1.0399,-63.4102,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,176,44.3157,68.8026
275,276,1,3.25,1.23,0,0.0,1,1.04554,-62.9468,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,177,44.579,68.7197
276,277,1,3.88,0.54,0,0.0,1,1.04571,-63.0818,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,178,44.5257,68.8076
277,278,1,3.2,1.05,0,0.0,1,1.04579,-62.8399,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,179,44.5983,68.6646
278,279,1,0.0,0.0,0,0.0,1,1.0481,-62.9396,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,180,44.8013,67.9249
279,280,1,2.44,0.66,0,0.0,1,1.04808,-62.9408,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,180,44.8013,67.9249
280,281,1,0.0,0.0,0,0.0,1,1.04911,-62.7965,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,181,44.6656,68.3538
281,282,1,7.58,0.53,0,0.0,1,1.04909,-62.801,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,181,44.6656,68.3538
282,283,1,7.48,1.0,0,0.0,1,1.04913,-62.7831,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,182,44.6398,68.395
283,284,1,0.0,0.0,0,0.0,1,1.0489,-62.3666,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,183,44.6481,68.3799
284,285,1,0.0,0.0,0,0.0,1,1.04948,-62.7655,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,183,44.6481,68.3799
285,286,1,7.48,0.5,0,0.0,1,1.04888,-62.3706,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,183,44.6481,68.3799
286,287,1,0.0,0.0,0,0.0,1,1.04548,-62.975,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,184,44.6025,68.193
287,288,1,1.11,0.14,0,0.0,1,1.04547,-62.9756,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,184,44.6025,68.193
288,289,1,0.0,0.0,0,0.0,1,1.04703,-62.9086,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,185,44.6644,68.1719
289,290,1,2.93,1.23,0,0.0,1,1.04701,-62.9101,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,185,44.6644,68.1719
290,291,1,3.75,1.12,0,0.0,1,1.04327,-63.067,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,186,44.4356,68.114
291,292,1,1.62,0.48,0,0.0,1,1.04411,-63.0413,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,187,44.512,68.2323
292,293,1,3.58,0.52,0,0.0,1,1.04602,-62.1336,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,188,44.7753,68.6762
293,294,1,0.0,0.0,0,0.0,1,1.04603,-62.1317,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,188,44.7753,68.6762
294,295,1,0.0,0.0,0,0.0,1,1.04638,-62.3811,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,189,44.7351,68.7152
295,296,1,2.72,0.77,0,0.0,1,1.04636,-62.3826,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,189,44.7351,68.7152
296,297,1,0.0,0.0,0,0.0,1,1.04572,-62.127,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,190,44.761,68.6065
297,298,1,4.53,1.46,0,0.0,1,1.04569,-62.1294,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,190,44.761,68.6065
298,299,1,2.6,1.21,0,0.0,1,1.04203,-62.9021,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,191,44.3214,68.2969
299,300,1,0.0,0.0,0,-27.3,1,1.04019,-62.3148,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,192,44.2582,68.3514
300,301,1,2.88,0.05,0,0.0,1,1.04209,-62.832,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,192,44.2582,68.3514
301,302,1,0.0,0.0,0,0.0,1,1.0405,-62.3074,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,192,44.2582,68.3514
302,303,1,3.53,0.92,0,0.0,1,1.0426,-63.31,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,193,44.476,68.6297
303,304,1,2.67,0.75,0,0.0,1,1.04223,-62.9289,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,194,44.3005,68.3653
304,305,1,0.0,0.0,0,-3.43,1,1.04118,-63.1839,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,195,44.1143,68.3342
305,306,1,1.09,0.56,0,0.0,1,1.04117,-63.1844,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,195,44.1143,68.3342
306,307,1,1.63,0.26,0,0.0,1,1.04214,-63.383,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,196,44.2197,68.5637
307,308,1,1.46,0.61,0,0.0,1,1.0434,-63.4507,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,197,44.124,68.6124
308,309,1,1.55,0.5,0,-5.13,1,1.04448,-63.0042,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,198,44.538,68.1581
309,310,1,2.35,0.41,0,0.0,1,1.03733,-62.4418,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,199,44.5516,69.4616
310,311,1,0.0,0.0,0,0.0,1,1.04212,-62.6925,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,200,44.4046,69.6627
311,312,1,0.0,0.0,0,0.0,1,1.04366,-63.3078,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,200,44.4046,69.6627
314,315,1,13.71,3.19,0,0.0,1,1.04205,-62.7003,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,200,44.4046,69.6627
315,316,1,11.28,1.53,0,0.0,1,1.03805,-63.152,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,201,44.4175,69.718
316,317,1,0.0,0.0,0,0.0,1,1.0402,-62.5607,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,202,44.4502,69.7496
317,318,1,11.28,1.38,0,0.0,1,1.04165,-63.3567,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,202,44.4502,69.7496
318,319,1,0.0,0.0,0,0.0,1,1.04022,-62.5491,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,202,44.4502,69.7496
319,320,1,0.0,0.0,0,96.55,1,1.04647,-62.2489,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,203,44.2974,69.8184
320,321,1,0.0,0.0,0,0.0,1,1.04923,-63.0347,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,203,44.2974,69.8184
321,322,1,0.0,0.0,0,0.0,1,1.04278,-63.6883,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,203,44.2974,69.8184
324,325,1,0.0,0.0,0,0.0,1,1.04602,-62.1709,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,203,44.2974,69.8184
325,326,1,0.0,0.0,0,0.0,1,1.04872,-63.093,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,203,44.2974,69.8184
326,327,1,3.13,1.31,0,0.0,1,1.04187,-63.5034,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,204,44.4002,69.8624
327,328,1,1.64,0.69,0,0.0,1,1.0378,-62.8464,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,205,44.5496,69.7358
328,329,1,3.35,0.47,0,0.0,1,1.04118,-62.7579,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,206,44.6859,69.541
329,330,1,1.72,0.65,0,0.0,1,1.04229,-63.6132,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,207,44.3495,69.8211
330,331,1,10.47,1.19,0,0.0,1,1.04296,-64.0229,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,208,44.2292,69.8187
331,332,1,0.0,0.0,0,0.0,1,1.04583,-63.5531,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,209,44.1883,69.8022
332,333,1,0.0,0.0,0,0.0,1,1.0434,-64.0695,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,209,44.1883,69.8022
333,334,1,9.66,4.78,0,0.0,1,1.04576,-63.5585,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,209,44.1883,69.8022
334,335,1,7.74,1.61,0,0.0,1,1.04297,-63.903,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,210,44.2735,69.7246
335,336,1,0.0,0.0,0,0.0,1,1.04228,-64.3241,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,211,44.1898,69.9615
336,337,1,2.06,0.06,0,0.0,1,1.04228,-64.3254,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,211,44.1898,69.9615
337,338,1,4.02,1.37,0,0.0,1,1.04289,-64.1973,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,212,44.1712,69.844
338,339,1,2.06,0.43,0,0.0,1,1.04234,-64.3966,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,213,44.1501,69.9293
339,340,1,0.0,0.0,0,0.0,1,1.04235,-64.3954,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,213,44.1501,69.9293
340,341,1,3.76,0.8,0,0.0,1,1.04212,-64.0738,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,214,44.2071,70.032
341,342,1,3.73,0.67,0,0.0,1,1.03967,-63.2416,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,215,44.4623,69.8745
342,343,1,1.59,0.31,0,0.0,1,1.04035,-63.1305,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,216,44.5381,69.9439
343,344,1,0.0,0.0,0,0.0,1,1.03941,-63.0117,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,217,44.6036,69.9332
344,345,1,4.17,1.24,0,0.0,1,1.03939,-63.0142,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,217,44.6036,69.9332
345,346,1,0.0,0.0,0,-74.95,1,1.0354,-62.3083,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,218,44.5789,69.8735
346,347,1,0.0,0.0,0,0.0,1,1.0386,-62.7534,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,218,44.5789,69.8735
347,348,1,4.17,1.08,0,0.0,1,1.03538,-62.3106,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,218,44.5789,69.8735
348,349,1,4.38,0.91,0,7.76,1,1.04121,-63.2374,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,219,44.5369,69.8545
349,350,1,0.67,0.06,0,0.0,1,1.04353,-63.6247,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,220,44.4026,69.9736
350,351,1,1.5,0.15,0,0.0,1,1.04352,-63.6255,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,220,44.4026,69.9736
351,352,1,2.53,0.58,0,0.0,1,1.04405,-63.0854,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,221,44.4215,69.5366
352,353,1,3.88,0.51,0,0.0,1,1.04524,-63.5027,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,222,44.3633,69.4068
353,354,1,0.0,0.0,0,19.68,1,1.04458,-62.8236,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,223,44.3756,69.4917
354,355,1,0.0,0.0,0,0.0,1,1.04681,-63.2021,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,223,44.3756,69.4917
355,356,1,4.84,1.61,0,0.0,1,1.04455,-62.8261,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,223,44.3756,69.4917
356,357,1,1.23,0.32,0,-22.67,1,1.03353,-62.2496,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,224,44.5958,69.3892
357,358,1,0.07,0.02,0,0.0,1,1.04261,-62.9971,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,225,44.4684,69.6058
358,359,1,2.43,0.58,0,0.0,1,1.0426,-62.9984,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,225,44.4684,69.6058
359,360,1,2.5,0.92,0,0.0,1,1.038,-62.9274,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,226,44.5016,69.7311
360,361,1,0.0,0.0,0,8.39,1,1.03947,-62.3449,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,227,44.5928,69.5487
361,362,1,13.36,7.01,0,0.0,1,1.04078,-62.573,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,227,44.5928,69.5487
362,363,1,0.0,0.0,0,0.0,1,1.0396,-62.3419,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,227,44.5928,69.5487
363,364,1,0.0,0.0,0,0.0,1,1.04045,-62.4166,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,228,44.5265,69.5992
364,365,1,12.56,5.93,0,0.0,1,1.04165,-62.9187,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,228,44.5265,69.5992
365,366,1,0.0,0.0,0,0.0,1,1.04046,-62.4036,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,228,44.5265,69.5992
366,367,1,11.35,9.95,0,0.0,1,1.03701,-62.697,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,229,44.5892,69.6202
367,368,1,0.0,0.0,0,0.0,1,1.03715,-62.6914,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,229,44.5892,69.6202
368,369,1,0.0,0.0,0,0.0,1,1.03715,-62.7497,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,230,44.558,69.6305
369,370,1,11.38,4.31,0,0.0,1,1.03707,-62.7557,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,230,44.558,69.6305
370,371,1,2.36,0.58,0,0.0,1,1.04241,-63.8501,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,231,44.3068,69.5218
371,372,1,5.36,1.16,0,0.0,1,1.04278,-63.8761,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,232,44.2724,69.9625
372,373,1,0.0,0.0,0,0.0,1,1.04277,-63.2222,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,233,44.3509,69.9943
373,374,1,0.0,0.0,0,0.0,1,1.04348,-63.6569,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,233,44.3509,69.9943
376,377,1,7.13,1.16,0,0.0,1,1.04274,-63.226,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,233,44.3509,69.9943
377,378,1,0.0,0.0,0,0.0,1,1.04283,-63.2108,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,233,44.3509,69.9943
378,379,1,0.0,0.0,0,0.0,1,1.04269,-63.8445,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,234,44.2939,69.9556
379,380,1,3.47,0.77,0,0.0,1,1.04267,-63.8465,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,234,44.2939,69.9556
380,381,1,2.8,0.41,0,0.0,1,1.04625,-63.7013,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,235,44.3126,69.1212
381,382,1,0.0,0.0,0,0.0,1,1.04926,-62.4119,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,236,44.2524,68.967
382,383,1,6.25,0.96,0,0.0,1,1.04923,-62.4153,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,236,44.2524,68.967
383,384,1,0.49,0.07,0,0.0,1,1.04407,-63.5981,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,237,44.0691,68.8257
384,385,1,0.0,0.0,0,0.0,1,1.04407,-63.5978,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,237,44.0691,68.8257
385,386,1,1.79,0.77,0,0.0,1,1.0463,-63.7266,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,238,44.0231,69.0634
386,387,1,3.1,0.04,0,0.0,1,1.04614,-63.7132,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,239,44.053,69.1689
387,388,1,6.13,4.0,0,0.0,1,1.04567,-63.783,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,240,44.1634,69.1693
388,389,1,0.0,0.0,0,0.0,1,1.04567,-63.7908,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,241,44.1987,69.1425
389,390,1,8.05,2.03,0,0.0,1,1.04563,-63.7953,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,241,44.1987,69.1425
390,391,1,0.0,0.0,0,0.0,1,1.04756,-62.9902,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,242,44.1219,69.143
